	gene	sum159_dmso1.trimmed	sum159_dmso2.trimmed	sum159_jq1.trimmed	sum159_jq2.trimmed	symbol
327	ENSG00000135596	101.657871088822	93.847559506894	202.205830473027	305	MICAL1
328	ENSG00000135821	2497.03314422057	2252.34142816546	1090.42934757706	881	GLUL
329	ENSG00000136026	618.829953132924	613.326979807681	209.616515359473	206	CKAP4
330	ENSG00000136098	8.88272659999413	12.3234169049457	10.5866926949229	377	NEK3
331	ENSG00000136153	130.279990133247	185.799208720719	50.8161249356299	35	LMO7
332	ENSG00000136244	59.2181773332942	54.0334433524541	5.29334634746145	11	IL6
333	ENSG00000136261	1625.53896779893	1552.75053002315	1137.01079543472	1024	BZW2
334	ENSG00000136378	25.6612101777608	32.2304749821656	99.5149113322752	158	ADAMTS7
335	ENSG00000136478	216.146347266524	207.602177091008	441.465085378285	428	TEX2
336	ENSG00000136521	410.579362844173	479.665304146347	253.021955408657	254	NDUFB5
337	ENSG00000136542	548.755109955193	493.884631344361	182.091114352674	163	GALNT5
338	ENSG00000136628	2378.59678955398	1758.45679682109	1260.87509996532	1272	EPRS
339	ENSG00000136732	141.136655977684	143.141227126677	31.7600780847687	40	GYPC
340	ENSG00000136824	650.412981044014	519.479420300787	336.656827698548	236	SMC2
341	ENSG00000136938	1091.58840217706	1120.48298320352	480.635848349499	423	ANP32B
342	ENSG00000136960	1854.51592015433	1925.29690261113	1163.47752717203	1022	ENPP2
343	ENSG00000137135	145.084534466571	163.048285203897	52.9334634746145	54	ARHGEF39
344	ENSG00000137168	196.406954822092	186.747163867254	92.1042264458292	71	PPIL1
345	ENSG00000137404	132.25392937769	49.2936676197827	0	0	NRM
346	ENSG00000137449	27.6351494222039	34.1263852752342	145.037689920444	91	CPEB2
347	ENSG00000137504	440.18845151082	433.215501966167	733.657803758157	715	CREBZF
348	ENSG00000137547	252.664223288722	199.070580772199	97.3975727932906	82	MRPL15
349	ENSG00000137700	249.703314422057	216.133773409816	102.690919140752	105	SLC37A4
350	ENSG00000137752	810.302059843909	888.233972302623	83.6348722898909	203	CASP1
351	ENSG00000137801	1390.64019771019	1766.04043799337	778.121913076833	818	THBS1
352	ENSG00000137802	106.59271919993	99.5352903860997	337.71549696804	193	MAPKBP1
353	ENSG00000137857	0	0.947955146534283	163.035067501813	1	DUOX1
354	ENSG00000137959	145.084534466571	126.07803448906	13.7627005033998	16	IFI44L
355	ENSG00000137960	29.6090886666471	28.4386543960285	0	0	GIPC2
356	ENSG00000137965	315.830279110902	328.940435847396	139.744343572982	89	IFI44
357	ENSG00000138180	445.123299621928	490.092810758224	233.965908557796	226	CEP55
358	ENSG00000138326	6835.75160350659	6941.87553807055	5244.6475610648	4484	RPS24
359	ENSG00000138356	201.3418029332	202.862401358336	30.7014088152764	34	AOX1
360	ENSG00000138398	410.579362844173	334.628166726602	168.328413849274	142	PPIG
361	ENSG00000138434	670.152373488446	608.587204075009	1090.42934757706	1734	ITPRID2
362	ENSG00000138593	197.393924444314	143.141227126677	351.47819747144	354	SECISBP2L
363	ENSG00000138604	281.286342333147	269.219261615736	479.577179080007	484	GLCE
364	ENSG00000138757	472.758449044132	532.750792352267	804.58864481414	1049	G3BP2
365	ENSG00000138778	718.513884977303	728.029552538329	393.824968251132	402	CENPE
366	ENSG00000138821	240.820587822063	219.925593995954	43.4054400491839	75	SLC39A8
367	ENSG00000138834	247.729375177614	234.144921193968	689.19369443948	471	MAPK8IP3
368	ENSG00000138944	118.436354666588	121.338258756388	16.9387083118766	12	SHISAL1
369	ENSG00000139278	449.071178110814	528.95897176613	168.328413849274	114	GLIPR1
370	ENSG00000139318	48.3615114888569	44.5538918871113	177.856437274705	177	DUSP6
371	ENSG00000139514	892.220538488299	656.932916548258	304.896749613779	313	SLC7A1
372	ENSG00000139597	74.0227216666177	55.9293536455227	14.8213697728921	11	N4BP2L1
373	ENSG00000139631	20.726362066653	14.2193271980142	65.6374947085219	83	CSAD
374	ENSG00000139641	721.474793843967	663.568602573998	1556.24382615367	1459	ESYT1
375	ENSG00000139684	1333.39595962134	1277.84353752821	858.580777558247	762	ESD
376	ENSG00000139842	947.490837332707	881.598286276883	434.054400491839	530	CUL4A
377	ENSG00000140400	182.58938011099	163.048285203897	401.235653137578	342	MAN2C1
378	ENSG00000140450	227.989982733183	216.133773409816	876.578155139616	779	ARRDC4
379	ENSG00000140465	50.3354507333	45.5018470336456	150.331036267905	191	CYP1A1
380	ENSG00000140545	111.527567311037	218.977638849419	476.40117127153	467	MFGE8
381	ENSG00000140694	170.745744644332	134.609630807868	0	0	PARN
382	ENSG00000141232	94.7490837332707	124.182124195991	210.675184628966	287	TOB1
383	ENSG00000141469	490.52390224412	347.899538778082	143.979020650951	179	SLC14A1
384	ENSG00000141741	122.384233155475	118.494393316785	242.435262713734	254	MIEN1
385	ENSG00000142089	1527.82897519899	1627.63898659936	1041.73056118041	1020	IFITM3
386	ENSG00000142178	94.7490837332707	5.6877308792057	0	0	SIK1
387	ENSG00000142459	78.9575697777256	51.1895779128513	368.416905783317	166	EVI5L
388	ENSG00000142669	582.312077110726	645.557454789846	1273.57913119922	1296	SH3BGRL3
389	ENSG00000142798	391.826940021963	327.044525554327	583.326767490251	612	HSPG2
390	ENSG00000142945	658.308738021787	578.252639385912	329.246142812102	208	KIF2C
391	ENSG00000143222	321.752096844232	325.148615261259	150.331036267905	147	UFC1
392	ENSG00000143321	1748.91017057662	1465.538656542	894.575532720985	788	HDGF
393	ENSG00000143367	15.7915139555451	14.2193271980142	50.8161249356299	118	TUFT1
394	ENSG00000143401	867.54629793276	646.505409936381	278.430017876472	316	ANP32E
395	ENSG00000143416	255.625132155387	265.427441029599	513.45459570376	449	SELENBP1
396	ENSG00000143420	588.233894844055	600.055607756201	891.399524912508	902	ENSA
397	ENSG00000143742	1244.5686936214	1274.05171694208	892.458194182	791	SRP9
398	ENSG00000143819	394.787848888628	364.962731415699	618.262853383497	686	EPHX1
399	ENSG00000143878	347.413307021992	485.353035025553	746.361834992064	1050	RHOB
400	ENSG00000143947	4686.13176630801	4576.72744746752	3381.38964675837	2806	RPS27A
401	ENSG00000144357	242.794527066506	232.249010900899	464.755809307115	454	UBR3
402	ENSG00000144741	37.5048456444196	10.4275066118771	0	0	SLC25A26
403	ENSG00000145358	114.488476177702	128.921899928662	41.2881015101993	43	DDIT4L
404	ENSG00000145386	586.259955599612	627.546307005695	276.312679337488	232	CCNA2
405	ENSG00000145536	402.6836058664	15.1672823445485	5.29334634746145	10	ADAMTS16
406	ENSG00000145545	94.7490837332707	138.401451394005	261.491309564595	337	SRD5A1
407	ENSG00000145569	93.7621141110491	82.4720977484826	19.0560468508612	16	OTULINL
408	ENSG00000145623	1662.05684382112	1660.81741672806	998.325121131229	812	OSMR
409	ENSG00000145908	147.058473711014	127.025989635594	50.8161249356299	29	ZNF300
410	ENSG00000147010	966.243260154917	1056.02203323919	601.32414507162	651	SH3KBP1
411	ENSG00000147905	221.081195377632	247.416293245448	88.9282186373523	92	ZCCHC7
412	ENSG00000148180	208.250590288751	166.840105790034	353.595536010425	401	GSN
413	ENSG00000148341	184.563319355433	190.538984453391	454.169116612192	513	SH3GLB2
414	ENSG00000148344	33.5569671555334	34.1263852752342	121.746965991613	112	PTGES
415	ENSG00000148773	2141.72408022081	1345.14835293215	881.871501487077	838	MKI67
416	ENSG00000149182	155.941200311008	131.765765368265	214.909861706935	806	ARFGAP2
417	ENSG00000149212	51.3224203555216	39.8141161544399	225.496554401858	218	SESN3
418	ENSG00000149257	1618.63018044337	1785.94749607059	861.756785366724	1046	SERPINH1
419	ENSG00000149260	33.5569671555334	48.3457124732484	154.565713345874	116	CAPN5
420	ENSG00000149311	77.970600155504	86.2639183346197	192.677807047597	176	ATM
421	ENSG00000149925	4189.68604633056	4038.28892423604	10720.0850228789	11013	ALDOA
422	ENSG00000150054	44.4136329999706	55.9293536455227	7.41068488644603	6	MPP7
423	ENSG00000150687	270.42967648871	267.323351322668	39.1707629712147	73	PRSS23
424	ENSG00000150753	3114.87612773127	2636.26326251184	2044.29035938961	1785	CCT5
425	ENSG00000150938	450.058147733036	453.122560043387	738.951150105618	950	CRIM1
426	ENSG00000150995	1427.15807373239	838.94030468284	173.621760196735	471	ITPR1
427	ENSG00000151012	292.143008177585	258.791755003859	134.450997225521	92	SLC7A11
428	ENSG00000151458	219.107256133188	237.936741780105	533.569311824114	421	ANKRD50
429	ENSG00000151502	240.820587822063	245.520382952379	499.691895200361	412	VPS26B
430	ENSG00000151881	138.17574711102	159.256464617759	47.640117127153	55	TMEM267
431	ENSG00000152102	351.361185510879	358.327045389959	585.444106029236	607	FAM168B
432	ENSG00000152465	178.641501622104	189.591029306857	407.587668754531	346	NMT2
433	ENSG00000152503	1.97393924444314	2.84386543960285	33.8774166237533	31	TRIM36
434	ENSG00000152661	563.559654288516	642.713589350244	372.651582861286	305	GJA1
435	ENSG00000152763	56.2572684666295	115.650527877182	3.17600780847687	5	WDR78
436	ENSG00000153006	334.582701933112	341.263852752342	107.984265488214	128	SREK1IP1
437	ENSG00000153094	18.7524228222098	5.6877308792057	82.5762030203986	95	BCL2L11
438	ENSG00000153147	445.123299621928	451.226649750319	995.149113322752	781	SMARCA5
439	ENSG00000153233	127.319081266582	126.07803448906	46.5814478576607	24	PTPRR
440	ENSG00000153914	616.856013888481	556.449671015624	997.266451861737	874	SREK1
441	ENSG00000154188	134.227868622133	140.297361687074	56.1094712830913	50	ANGPT1
442	ENSG00000154222	126.332111644361	96.6914249464968	240.31792417475	276	CC2D1B
443	ENSG00000154229	605.012378421822	586.784235704721	983.503751358337	873	PRKCA
444	ENSG00000154237	246.742405555392	259.739710150393	580.150759681775	475	LRRK1
445	ENSG00000154262	186.537258599877	161.152374910828	33.8774166237533	39	ABCA6
446	ENSG00000154380	745.162064777285	849.367811294717	1292.63517805009	1194	ENAH
447	ENSG00000154803	69.0878735555099	68.2527705504683	95.2802342543061	698	FLCN
448	ENSG00000154920	273.390585355375	202.862401358336	92.1042264458292	99	EME1
449	ENSG00000155366	601.064499932936	497.676451930498	950.685004004076	952	RHOC
450	ENSG00000155545	204.302711799865	269.219261615736	88.9282186373523	112	MIER3
451	ENSG00000155858	173.706653510996	191.486939599925	83.6348722898909	76	LSM11
452	ENSG00000155962	115.475445799924	109.962796997977	32.818747354261	38	CLIC2
453	ENSG00000156261	2439.78890613172	2519.66477948812	1803.97243521486	1613	CCT8
454	ENSG00000156482	3172.12036582012	3183.23338206212	2324.83771580507	2027	RPL30
455	ENSG00000156531	449.071178110814	372.546372587973	119.629627452629	154	PHF6
456	ENSG00000156804	427.35784642194	533.698747498801	182.091114352674	171	FBXO32
457	ENSG00000156970	562.572684666295	539.386478378007	312.307434500225	201	BUB1B
458	ENSG00000157456	634.621467088469	658.828826841326	268.901994451042	264	CCNB2
459	ENSG00000157557	163.836957288781	245.520382952379	77.2828566729371	59	ETS2
460	ENSG00000157600	467.823600933024	623.754486419558	289.016710571395	223	TMEM164
461	ENSG00000157978	96.7230229777138	92.8996043603597	404.411660946055	169	LDLRAP1
462	ENSG00000158089	204.302711799865	177.267612401911	61.4028176305528	56	GALNT14
463	ENSG00000158373	15.7915139555451	18.0111477841514	138.68567430349	150	HIST1H2BD
464	ENSG00000158402	124.358172399918	109.962796997977	39.1707629712147	36	CDC25C
465	ENSG00000158793	100.6709014666	81.5241426019483	471.107824924069	378	NIT1
466	ENSG00000158828	474.732388288575	459.758246069127	997.266451861737	1004	PINK1
467	ENSG00000159140	817.21084719946	661.672692280929	1313.80856343993	1237	SON
468	ENSG00000159176	542.833292221863	500.520317370101	891.399524912508	823	CSRP1
469	ENSG00000159335	643.504193688463	766.895713546235	1397.44343572982	1433	PTMS
470	ENSG00000159399	926.764475266054	932.787864189734	434.054400491839	466	HK2
471	ENSG00000159720	143.110595222128	148.828958005882	267.843325181549	318	ATP6V0D1
472	ENSG00000160211	1831.81561884323	1190.63166404706	3798.50533893833	4113	G6PD
473	ENSG00000160445	106.59271919993	89.1077837742226	215.968530976427	350	ZER1
474	ENSG00000160685	75.0096912888393	189.591029306857	300.66207253581	537	ZBTB7B
475	ENSG00000160752	588.233894844055	483.457124732484	290.075379840887	281	FDPS
476	ENSG00000160886	127.319081266582	136.505541100937	25.4080624678149	32	LY6K
477	ENSG00000161533	185.550288977655	212.341952823679	502.867903008837	524	ACOX1
478	ENSG00000161800	801.419333243914	628.494262152229	322.894127195148	358	RACGAP1
479	ENSG00000162244	4207.45149953055	3855.33358095493	2863.70037397664	2824	RPL29
480	ENSG00000162458	143.110595222128	227.509235168228	46.5814478576607	72	FBLIM1
481	ENSG00000162511	101.657871088822	72.0445911366055	12.7040312339075	18	LAPTM5
482	ENSG00000162521	600.077530310714	623.754486419558	398.059645329101	339	RBBP4
483	ENSG00000162645	470.784509799689	467.341887241401	286.89937203241	233	GBP2
484	ENSG00000163249	29.6090886666471	35.0743404217685	150.331036267905	169	CCNYL1
485	ENSG00000163359	13496.80958388	12144.2533822507	9197.71861334901	8977	COL6A3
486	ENSG00000163513	1210.02475684364	1150.81754789262	2059.1117291625	1893	TGFBR2
487	ENSG00000163565	1513.02443086567	1510.09254842911	584.385436759744	583	IFI16
488	ENSG00000163568	100.6709014666	100.483245532634	24.3493931983227	16	AIM2
489	ENSG00000163625	114.488476177702	196.226715332597	236.083247096781	922	WDFY3
490	ENSG00000163902	1726.20986926553	1646.59808953005	1103.13337881097	1047	RPN1
491	ENSG00000163915	27.6351494222039	27.4906992494942	0	0	IGF2BP2-AS1
492	ENSG00000163918	252.664223288722	283.43858881375	112.218942566183	131	RFC4
493	ENSG00000164032	2136.7892321097	2068.4381297378	1467.31560751631	1310	H2AFZ
494	ENSG00000164039	153.967261066565	176.319657255377	41.2881015101993	49	BDH2
495	ENSG00000164068	164.823926911002	136.505541100937	278.430017876472	351	RNF123
496	ENSG00000164104	1384.71837997686	1451.31932934399	661.668293432681	524	HMGB2
497	ENSG00000164109	509.27632506633	530.854882059198	189.50179923912	247	MAD2L1
498	ENSG00000164125	235.885739710955	155.464644031622	40.229432240707	55	FAM198B
499	ENSG00000164163	1017.56568051044	1201.05917065894	569.564066986852	608	ABCE1
500	ENSG00000164220	321.752096844232	346.003628485013	158.800390423843	142	F2RL2
501	ENSG00000164251	186.537258599877	147.881002859348	44.4641093186762	35	F2RL1
502	ENSG00000164294	940.582049977156	805.76187455414	189.50179923912	228	GPX8
503	ENSG00000164308	948.477806954928	443.643008578044	215.968530976427	117	ERAP2
504	ENSG00000164323	451.045117355257	453.122560043387	272.078002259518	183	CFAP97
505	ENSG00000164342	180.615440866547	183.903298427651	17.9973775813689	9	TLR3
506	ENSG00000164418	3.94787848888628	17.0631926376171	89.9868879068446	57	GRIK2
507	ENSG00000164442	137.188777488798	202.862401358336	322.894127195148	556	CITED2
508	ENSG00000164466	822.145695310567	864.535093639266	389.590291173162	493	SFXN1
509	ENSG00000164506	226.016043488739	238.884696926639	530.393304015637	480	STXBP5
510	ENSG00000164587	4202.51665141944	3927.37817209153	2958.98060823095	2981	RPS14
511	ENSG00000164611	976.112956377132	850.315766441252	425.5850463359	407	PTTG1
512	ENSG00000164733	1191.27233402143	956.486742853091	1915.13270851155	1682	CTSB
513	ENSG00000164830	333.595732310891	292.918140279093	120.688296722121	129	OXR1
514	ENSG00000164938	22.7003013110961	17.0631926376171	80.458864481414	89	TP53INP1
515	ENSG00000165030	124.358172399918	103.327110972237	16.9387083118766	25	NFIL3
516	ENSG00000165272	836.950239643891	803.865964261072	2325.89638507456	2838	AQP3
517	ENSG00000165322	161.863018044337	152.620778592019	460.521132229146	263	ARHGAP12
518	ENSG00000165507	173.706653510996	171.579881522705	55.0508020135991	78	DEPP1
519	ENSG00000165732	1189.29839477699	1116.69116261738	783.415259424294	654	DDX21
520	ENSG00000165868	10.8566658444373	10.4275066118771	78.3415259424294	67	HSPA12A
521	ENSG00000165929	11.8436354666588	36.970250714837	0	0	TC2N
522	ENSG00000166106	52.3093899777432	63.5129948177969	201.147161203535	186	ADAMTS15
523	ENSG00000166135	268.455737244267	235.092876340502	522.982619129191	448	HIF1AN
524	ENSG00000166147	450.058147733036	496.728496783964	919.9835951888	1319	FBN1
525	ENSG00000166250	629.686618977361	619.962665833421	346.184851123979	238	CLMP
526	ENSG00000166451	361.230881733094	333.680211580067	173.621760196735	160	CENPN
527	ENSG00000166508	959.334472799366	908.141030379843	493.339879583407	489	MCM7
528	ENSG00000166598	6224.81740735144	5961.6899165541	3292.46142812102	3776	HSP90B1
529	ENSG00000166741	1383.73141035464	1184.94393316785	532.510642554622	568	NNMT
530	ENSG00000166825	3731.73214161975	3023.02896229783	8801.7763065589	8077	ANPEP
531	ENSG00000166851	431.305724910826	437.955277698839	246.669939791703	236	PLK1
532	ENSG00000166963	28.6221190444255	18.9591029306857	201.147161203535	171	MAP1A
533	ENSG00000166986	478.680266777461	1665.55719246073	283.723364223934	330	MARS
534	ENSG00000166987	91.788174866606	85.3159631880854	356.771543818902	174	MBD6
535	ENSG00000167080	155.941200311008	112.80666243758	37.0534244322301	43	B4GALNT2
536	ENSG00000167088	535.924504866312	430.371636526564	256.197963217134	267	SNRPD1
537	ENSG00000167193	174.693623133218	169.683971229637	410.763676563008	369	CRK
538	ENSG00000167325	990.917500710456	1183.99597802132	684.959017361511	565	RRM1
539	ENSG00000167468	345.439367777549	385.817744639453	737.892480836126	1032	GPX4
540	ENSG00000167552	396.761788133071	375.390238027576	977.151735741383	913	TUBA1A
541	ENSG00000167615	171.732714266553	197.174670479131	405.470330215547	346	LENG8
542	ENSG00000167658	11706.44668917	12138.5656513715	16584.0541065967	16715	EEF2
543	ENSG00000167779	171.732714266553	127.973944782128	423.467707796916	403	IGFBP6
544	ENSG00000167881	532.963595999648	455.96642548299	731.540465219172	1379	SRP68
545	ENSG00000167920	168.771805399888	136.505541100937	2.11733853898458	3	TMEM99
546	ENSG00000167930	292.143008177585	430.371636526564	1014.20516017361	693	FAM234A
547	ENSG00000167978	2017.36590782089	1954.68351215369	3138.95438404464	2925	SRRM2
548	ENSG00000167996	13104.982643858	16703.9176370806	30816.8037656511	38122	FTH1
549	ENSG00000168078	578.36419862184	557.397626162158	295.368726188349	233	PBK
550	ENSG00000168079	567.507532777403	544.126254110678	1238.64304530598	1286	SCARA5
551	ENSG00000168297	386.892091910855	395.297296104796	203.26449974252	199	PXK
552	ENSG00000168461	671.139343110667	748.884565762083	446.758431725746	386	RAB31
553	ENSG00000168542	2733.90585355375	2451.41200893765	805.647314083632	723	COL3A1
554	ENSG00000168685	117.449385044367	149.776913152417	28.5840702762918	19	IL7R
555	ENSG00000168734	267.468767622045	233.196966047434	105.866926949229	124	PKIG
556	ENSG00000168906	3131.65461130904	2968.04756379884	2027.35165107773	1814	MAT2A
557	ENSG00000169062	285.234220822034	224.665369728625	460.521132229146	478	UPF3A
558	ENSG00000169372	480.654206021904	485.353035025553	208.557846089981	269	CRADD
559	ENSG00000169607	246.742405555392	325.148615261259	141.861682111967	135	CKAP2L
560	ENSG00000169629	18.7524228222098	28.4386543960285	0	0	RGPD8
561	ENSG00000169660	65.1399950666236	63.5129948177969	171.504421657751	222	HEXDC
562	ENSG00000169679	631.660558221805	624.702441566092	399.118314598593	366	BUB1
563	ENSG00000169715	153.967261066565	172.527836669239	303.838080344287	355	MT1E
564	ENSG00000169738	182.58938011099	170.631926376171	589.678783107205	502	DCXR
565	ENSG00000169891	158.902109177673	126.07803448906	35.9947551627378	27	REPS2
566	ENSG00000169908	2148.63286757636	2358.5124045773	873.402147331139	828	TM4SF1
567	ENSG00000170004	1411.36655977684	4091.37441244196	211.733853898458	236	CHD3
568	ENSG00000170312	935.647201866048	799.1261885284	386.414283364686	369	CDK1
569	ENSG00000170515	1458.74110164348	1278.79149267475	906.2208946854	838	PA2G4
570	ENSG00000171234	48.3615114888569	49.2936676197827	8.46935415593832	7	UGT2B7
571	ENSG00000171368	7.89575697777256	16.1152374910828	62.4614869000451	81	TPPP
572	ENSG00000171603	534.937535244091	505.260093102773	905.162225415907	964	CLSTN1
573	ENSG00000171634	228.976952355404	291.970185132559	599.206806532636	497	BPTF
574	ENSG00000171724	111.527567311037	115.650527877182	290.075379840887	243	VAT1L
575	ENSG00000171863	3887.67334193076	3797.50831701634	2804.41489488507	2851	RPS7
576	ENSG00000172037	731.344490066183	847.471901001649	1552.0091490757	1445	LAMB2
577	ENSG00000172164	171.732714266553	170.631926376171	67.7548332475065	61	SNTB1
578	ENSG00000172292	125.345142022139	126.07803448906	295.368726188349	306	CERS6
579	ENSG00000172850	0	0	41.2881015101993	46	LSM2
580	ENSG00000172922	145.084534466571	110.910752144511	273.136671529011	606	RNASEH2C
581	ENSG00000172965	159.889078799894	111.858707291045	42.3467707796916	23	MIR4435-2HG
582	ENSG00000173442	198.380894066535	179.163522694979	806.705983353125	307	EHBP1L1
583	ENSG00000173546	384.918152666412	425.631860793893	797.177959927694	1048	CSPG4
584	ENSG00000173559	438.214512266377	427.527771086961	1152.8908344771	1139	NABP1
585	ENSG00000173597	1207.06384797698	1236.1335110807	584.385436759744	523	SULT1B1
586	ENSG00000173801	280.299372710926	372.546372587973	673.313655397096	1023	JUP
587	ENSG00000173918	748.12297364395	842.732125268977	221.261877323888	230	C1QTNF1
588	ENSG00000174231	425.383907177496	238.884696926639	813.057998970078	1122	PRPF8
589	ENSG00000174564	535.924504866312	468.289842387936	309.131426691749	237	IL20RB
590	ENSG00000174600	309.908461377573	277.750857934545	51.8747942051222	76	CMKLR1
591	ENSG00000174720	741.214186288399	254.051979271188	117.512288913644	171	LARP7
592	ENSG00000175063	227.003013110961	324.200660114725	120.688296722121	126	UBE2C
593	ENSG00000175130	46.3875722444138	60.6691293781941	137.627005033998	154	MARCKSL1
594	ENSG00000175166	889.259629621634	1157.45323391836	1618.70531305371	1614	PSMD2
595	ENSG00000175426	102.644840711043	60.6691293781941	14.8213697728921	18	PCSK1
596	ENSG00000175866	105.605749577708	119.44234846332	276.312679337488	246	BAIAP2
597	ENSG00000176046	159.889078799894	187.695119013788	8.46935415593832	11	NUPR1
598	ENSG00000176171	654.360859532901	832.3046186571	1200.53095160426	1259	BNIP3
599	ENSG00000176225	411.566332466394	362.118865976096	132.333658686536	113	RTTN
600	ENSG00000176658	109.553628066594	113.754617584114	533.569311824114	288	MYO1D
601	ENSG00000176903	102.644840711043	117.546438170251	238.200585635765	291	PNMA1
602	ENSG00000176973	40.4657545110843	44.5538918871113	116.453619644152	163	FAM89B
603	ENSG00000177469	1088.62749331039	1115.74320747085	1823.02848206572	2091	CAVIN1
604	ENSG00000177666	191.472106710984	189.591029306857	402.29432240707	814	PNPLA2
605	ENSG00000177885	410.579362844173	434.163457112701	808.823321892109	670	GRB2
606	ENSG00000178971	30.5960582888687	49.2936676197827	155.624382615367	204	CTC1
607	ENSG00000179104	29.6090886666471	25.5947889564256	96.3389035237983	111	TMTC2
608	ENSG00000179604	267.468767622045	274.906992494942	477.459840541023	657	CDC42EP4
609	ENSG00000179750	180.615440866547	182.007388134582	44.4641093186762	25	APOBEC3B
610	ENSG00000180229	97.7099925999354	25.5947889564256	285.840702762918	242	HERC2P3
611	ENSG00000180573	33.5569671555334	33.1784301286999	257.256632486626	261	HIST1H2AC
612	ENSG00000181019	1804.18046942103	1657.97355128846	6022.76947414163	5061	NQO1
613	ENSG00000181104	1528.81594482121	1559.38621604889	967.623712315953	860	F2R
614	ENSG00000181163	10325.6761876821	6581.65258238752	4338.4266663794	3931	NPM1
615	ENSG00000181458	464.862692066359	444.590963724579	253.021955408657	222	TMEM45A
616	ENSG00000182004	556.650866932965	546.970119550281	312.307434500225	343	SNRPE
617	ENSG00000182165	4.93484811110785	0	44.4641093186762	47	TP53TG1
618	ENSG00000182179	250.690284044279	258.791755003859	44.4641093186762	52	UBA7
619	ENSG00000182326	252.664223288722	242.676517512776	61.4028176305528	25	C1S
620	ENSG00000182551	358.26997286643	289.126319692956	716.71909544628	659	ADI1
621	ENSG00000182899	3201.72945448677	2814.47883006028	2209.44276543041	2048	RPL35A
622	ENSG00000183010	434.266633777491	525.167151179993	205.381838281504	213	PYCR1
623	ENSG00000183155	44.4136329999706	51.1895779128513	136.568335764505	135	RABIF
624	ENSG00000183458	0	0	27.5254010067995	216	AC138932.1
625	ENSG00000183864	200.354833310979	254.999934417722	410.763676563008	471	TOB2
626	ENSG00000183889	80.9315090221687	44.5538918871113	212.79252316795	283	PKD1P1
627	ENSG00000184216	830.04145228834	569.721043067104	333.480819890071	343	IRAK1
628	ENSG00000184445	453.0190565997	504.312137956238	153.507044076382	237	KNTC1
629	ENSG00000184575	1412.35352939907	1338.51266690641	853.287431210785	685	XPOT
630	ENSG00000184678	8.88272659999413	9.47955146534283	105.866926949229	117	HIST2H2BE
631	ENSG00000184840	1486.37625106568	1994.49762830813	584.385436759744	544	TMED9
632	ENSG00000185201	351.361185510879	376.33819317411	197.971153395058	166	IFITM2
633	ENSG00000185567	1217.92051382142	985.873352395654	2609.61974929849	2108	AHNAK2
634	ENSG00000185630	39.4787848888628	107.118931558374	402.29432240707	210	PBX1
635	ENSG00000185813	151.993321822122	169.683971229637	301.720741805303	319	PCYT2
636	ENSG00000185862	69.0878735555099	54.0334433524541	10.5866926949229	13	EVI2B
637	ENSG00000185885	520.132990910767	591.524011437392	137.627005033998	292	IFITM1
638	ENSG00000186020	14.8045443333235	18.0111477841514	133.392327956028	112	ZNF529
639	ENSG00000186174	8.88272659999413	11.3754617584114	221.261877323888	216	BCL9L
640	ENSG00000186191	51.3224203555216	65.4089051108655	2.11733853898458	5	BPIFB4
641	ENSG00000186204	17.7654531999883	22.7509235168228	128.098981608567	70	CYP4F12
642	ENSG00000186417	169.75877502211	163.996240350431	40.229432240707	46	GLDN
643	ENSG00000186468	4425.57178604152	4116.96920139839	3023.55943366998	2702	RPS23
644	ENSG00000186479	128.306050888804	40.7620713009741	14.8213697728921	11	RGS7BP
645	ENSG00000186594	0	3.79182058613713	67.7548332475065	46	MIR22HG
646	ENSG00000186834	132.25392937769	161.152374910828	566.388059178375	706	HEXIM1
647	ENSG00000186868	0	0	10.5866926949229	48	MAPT
648	ENSG00000186918	616.856013888481	556.449671015624	310.190095961241	379	ZNF395
649	ENSG00000187239	105.605749577708	81.5241426019483	275.254010067995	200	FNBP1
650	ENSG00000187837	43.4266633777491	35.0743404217685	196.912484125566	220	HIST1H1C
651	ENSG00000188015	155.941200311008	144.089182273211	55.0508020135991	55	S100A3
652	ENSG00000188153	659.295707644008	681.579750358149	1433.43819089256	1440	COL4A5
653	ENSG00000188157	268.455737244267	332.732256433533	615.08684557502	1564	AGRN
654	ENSG00000188229	917.88174866606	940.371505362008	1393.20875865185	1819	TUBB4B
655	ENSG00000188313	448.084208488593	486.300990172087	182.091114352674	160	PLSCR1
656	ENSG00000188610	115.475445799924	265.427441029599	32.818747354261	47	FAM72B
657	ENSG00000188739	273.390585355375	293.866095425628	142.920351381459	109	RBM34
658	ENSG00000188976	815.236907955016	872.11873481154	422.409038527423	535	NOC2L
659	ENSG00000189060	1006.709014666	1038.01088545504	2122.63188533204	2272	H1F0
660	ENSG00000189190	32.5699975333118	43.605936740577	1.05866926949229	3	ZNF600
661	ENSG00000189241	315.830279110902	280.594723374148	492.281210313915	559	TSPYL1
662	ENSG00000189362	134.227868622133	97.6393800930311	33.8774166237533	20	NEMP2
663	ENSG00000189403	5625.72684666295	5340.77929557415	3265.99469638371	2898	HMGB1
664	ENSG00000196083	269.442706866488	346.951583631547	101.63224987126	130	IL1RAP
665	ENSG00000196091	583.299046732948	509.999868835444	890.340855643015	916	MYBPC1
666	ENSG00000196136	585.272985977391	471.133707827538	67.7548332475065	35	SERPINA3
